Species,Trap,dayofyear,tmax_x,tmin_x,dewpoint_x,sealevel_x,resultdir_x,avgspeed_x,tmax_y,tmin_y,dewpoint_y,sealevel_y,resultdir_y,avgspeed_y,coollast7,coollast30,coollast90,preciplast30,preciplast90
3,37,183,79,53,50,30.22,14,8.1,77,58,50,30.21,12,8.5,36.0,163.0,102.0,1.76,2.055
2,40,183,79,53,50,30.22,14,8.1,77,58,50,30.21,12,8.5,36.0,163.0,102.0,1.76,2.055
2,41,183,79,53,50,30.22,14,8.1,77,58,50,30.21,12,8.5,36.0,163.0,102.0,1.76,2.055
3,41,183,79,53,50,30.22,14,8.1,77,58,50,30.21,12,8.5,36.0,163.0,102.0,1.76,2.055
2,67,183,79,53,50,30.22,14,8.1,77,58,50,30.21,12,8.5,36.0,163.0,102.0,1.76,2.055
2,68,183,79,53,50,30.22,14,8.1,77,58,50,30.21,12,8.5,36.0,163.0,102.0,1.76,2.055
3,68,183,79,53,50,30.22,14,8.1,77,58,50,30.21,12,8.5,36.0,163.0,102.0,1.76,2.055
2,69,183,79,53,50,30.22,14,8.1,77,58,50,30.21,12,8.5,36.0,163.0,102.0,1.76,2.055
2,70,183,79,53,50,30.22,14,8.1,77,58,50,30.21,12,8.5,36.0,163.0,102.0,1.76,2.055
2,71,183,79,53,50,30.22,14,8.1,77,58,50,30.21,12,8.5,36.0,163.0,102.0,1.76,2.055
3,71,183,79,53,50,30.22,14,8.1,77,58,50,30.21,12,8.5,36.0,163.0,102.0,1.76,2.055
3,76,183,79,53,50,30.22,14,8.1,77,58,50,30.21,12,8.5,36.0,163.0,102.0,1.76,2.055
2,79,183,79,53,50,30.22,14,8.1,77,58,50,30.21,12,8.5,36.0,163.0,102.0,1.76,2.055
1,80,183,79,53,50,30.22,14,8.1,77,58,50,30.21,12,8.5,36.0,163.0,102.0,1.76,2.055
2,80,183,79,53,50,30.22,14,8.1,77,58,50,30.21,12,8.5,36.0,163.0,102.0,1.76,2.055
3,80,183,79,53,50,30.22,14,8.1,77,58,50,30.21,12,8.5,36.0,163.0,102.0,1.76,2.055
2,91,183,79,53,50,30.22,14,8.1,77,58,50,30.21,12,8.5,36.0,163.0,102.0,1.76,2.055
3,91,183,79,53,50,30.22,14,8.1,77,58,50,30.21,12,8.5,36.0,163.0,102.0,1.76,2.055
2,92,183,79,53,50,30.22,14,8.1,77,58,50,30.21,12,8.5,36.0,163.0,102.0,1.76,2.055
3,92,183,79,53,50,30.22,14,8.1,77,58,50,30.21,12,8.5,36.0,163.0,102.0,1.76,2.055
4,92,183,79,53,50,30.22,14,8.1,77,58,50,30.21,12,8.5,36.0,163.0,102.0,1.76,2.055
2,95,183,79,53,50,30.22,14,8.1,77,58,50,30.21,12,8.5,36.0,163.0,102.0,1.76,2.055
3,95,183,79,53,50,30.22,14,8.1,77,58,50,30.21,12,8.5,36.0,163.0,102.0,1.76,2.055
4,98,183,79,53,50,30.22,14,8.1,77,58,50,30.21,12,8.5,36.0,163.0,102.0,1.76,2.055
3,99,183,79,53,50,30.22,14,8.1,77,58,50,30.21,12,8.5,36.0,163.0,102.0,1.76,2.055
3,101,183,79,53,50,30.22,14,8.1,77,58,50,30.21,12,8.5,36.0,163.0,102.0,1.76,2.055
2,102,183,79,53,50,30.22,14,8.1,77,58,50,30.21,12,8.5,36.0,163.0,102.0,1.76,2.055
3,102,183,79,53,50,30.22,14,8.1,77,58,50,30.21,12,8.5,36.0,163.0,102.0,1.76,2.055
2,104,183,79,53,50,30.22,14,8.1,77,58,50,30.21,12,8.5,36.0,163.0,102.0,1.76,2.055
3,104,183,79,53,50,30.22,14,8.1,77,58,50,30.21,12,8.5,36.0,163.0,102.0,1.76,2.055
2,105,183,79,53,50,30.22,14,8.1,77,58,50,30.21,12,8.5,36.0,163.0,102.0,1.76,2.055
2,107,183,79,53,50,30.22,14,8.1,77,58,50,30.21,12,8.5,36.0,163.0,102.0,1.76,2.055
2,111,183,79,53,50,30.22,14,8.1,77,58,50,30.21,12,8.5,36.0,163.0,102.0,1.76,2.055
3,111,183,79,53,50,30.22,14,8.1,77,58,50,30.21,12,8.5,36.0,163.0,102.0,1.76,2.055
2,114,183,79,53,50,30.22,14,8.1,77,58,50,30.21,12,8.5,36.0,163.0,102.0,1.76,2.055
3,114,183,79,53,50,30.22,14,8.1,77,58,50,30.21,12,8.5,36.0,163.0,102.0,1.76,2.055
2,123,183,79,53,50,30.22,14,8.1,77,58,50,30.21,12,8.5,36.0,163.0,102.0,1.76,2.055
2,0,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
1,1,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,1,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,1,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,4,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,5,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,7,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,7,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,8,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
1,9,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,9,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,9,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,10,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,10,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
1,11,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,11,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,11,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,13,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,13,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,14,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,14,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,15,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,15,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
1,16,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,16,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,16,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,19,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,20,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,20,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,22,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,22,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
1,23,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,23,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,23,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,24,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,25,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,27,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,28,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,29,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,30,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,32,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,32,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,34,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,34,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
1,35,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,35,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,35,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
1,36,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,36,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,37,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,37,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,38,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,38,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,41,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,41,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
1,43,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,43,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
1,44,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,44,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
1,45,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
1,47,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,47,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
6,47,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,49,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,50,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,51,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,51,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,52,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,53,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,55,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,55,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,56,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
4,57,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,58,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,59,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,61,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,61,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,62,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,62,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,63,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,63,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
1,64,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,64,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,64,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,65,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,65,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
1,66,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,66,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,66,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,67,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
1,68,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,68,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,68,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
4,68,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
6,68,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,69,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,69,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,70,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,70,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,71,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,71,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
1,75,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,75,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
1,76,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,76,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,77,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
1,80,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,80,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,80,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,87,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,87,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
1,92,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,92,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,92,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,94,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,95,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,95,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,96,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,98,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,98,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
1,99,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,99,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,99,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,101,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,101,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
4,101,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,103,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,104,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,104,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,108,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
1,111,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,111,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,111,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
1,113,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,113,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,114,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,114,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,115,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
2,123,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
3,123,192,77,62,51,29.93,30,10.9,77,63,51,29.92,30,11.2,94.0,182.0,138.0,1.8,2.885
1,0,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
1,1,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
2,1,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
3,1,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
1,4,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
2,4,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
3,7,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
1,8,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
3,8,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
1,9,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
2,9,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
3,9,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
2,11,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
3,11,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
2,12,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
2,13,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
3,14,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
1,15,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
3,15,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
2,16,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
3,16,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
3,17,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
3,19,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
2,20,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
1,22,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
3,22,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
1,23,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
2,23,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
3,23,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
1,24,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
2,24,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
2,25,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
2,27,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
1,28,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
2,28,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
3,28,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
4,28,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
1,29,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
2,29,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
2,30,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
2,32,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
2,33,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
3,33,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
1,34,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
2,34,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
1,35,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
2,35,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
3,35,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
3,36,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
2,37,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
3,37,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
2,38,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
2,39,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
2,40,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
2,41,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
3,41,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
3,43,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
2,44,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
1,45,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
2,45,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
3,45,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
1,46,199,85,69,68,29.84,24,10.1,85,69,69,29.83,24,10.6,55.0,190.0,224.0,2.245,3.17
